publisher,year,publisher_global_sales,game_count,avg_sales_per_game,platform_count,genre_count,year_total_sales,market_share_pct,publisher_rank_in_year
Focus Home Interactive,2012,1.9300000000000002,7,0.2757142857142857,3,3,425.9499999999997,0.4531048245099194,24
Focus Home Interactive,2013,0.5700000000000001,3,0.19,3,2,403.7200000000002,0.14118696126027935,33
Focus Home Interactive,2014,2.06,12,0.17166666666666666,6,5,372.04999999999984,0.5536890202929716,23
Focus Home Interactive,2015,0.36000000000000004,4,0.09,3,3,287.9499999999999,0.12502170515714542,45
Focus Home Interactive,2016,1.34,7,0.19142857142857142,3,3,175.41000000000005,0.7639245196967104,22
Focus Home Interactive,2017,1.2500000000000002,13,0.09615384615384615,6,3,191.92000000000004,0.6513130471029596,24
Focus Home Interactive,2018,2.2399999999999998,12,0.18666666666666665,3,4,147.96000000000004,1.5139226818058928,15
Focus Multimedia,2012,0.03,2,0.015,1,1,425.9499999999997,0.007043080173729316,97
Focus Multimedia,2014,0.04,4,0.01,1,3,372.04999999999984,0.010751243112484885,66
Focus Multimedia,2015,0.02,1,0.02,1,1,287.9499999999999,0.006945650286508077,91
Foreign Media Games,2010,0.6400000000000001,10,0.064,1,4,653.7199999999998,0.09790124212200947,56
Fortyfive,1998,0.06,1,0.06,1,1,291.6100000000001,0.02057542608278179,88
Fox Interactive,1996,1.54,1,1.54,1,1,219.55000000000004,0.7014347529036664,19
Fox Interactive,1997,4,2,2,1,2,221.29000000000005,1.8075828098874775,14
Fox Interactive,1998,0.61,3,0.20333333333333334,2,1,291.6100000000001,0.20918349850828152,38
Fox Interactive,1999,1.45,4,0.3625,2,4,311.97999999999996,0.4647733829091609,33
Fox Interactive,2000,0.65,2,0.325,1,2,239.17,0.27177321570431073,38
From Software,1994,0.08,1,0.08,1,1,97.46000000000002,0.08208495793145903,44
From Software,1996,0.26,1,0.26,1,1,219.55000000000004,0.1184240491915281,54
From Software,1997,0.28,1,0.28,1,1,221.29000000000005,0.12653079669212344,54
From Software,1998,0.22,2,0.11,1,2,291.6100000000001,0.0754432289701999,58
From Software,1999,0.26,1,0.26,1,1,311.97999999999996,0.0833386755561254,63
From Software,2001,0.09,1,0.09,1,1,356.80000000000007,0.025224215246636768,74
From Software,2002,0.11,1,0.11,1,1,423.5200000000001,0.025972799395542118,80
From Software,2006,0.060000000000000005,2,0.03,2,2,556.3399999999995,0.010784771902074284,85
From Software,2009,0.15000000000000002,6,0.024999999999999998,2,3,721.5699999999994,0.0207880039358621,104
From Software,2010,0.03,1,0.03,1,1,653.7199999999998,0.004589120724469193,133
From Software,2013,0.12,1,0.12,1,1,403.7200000000002,0.029723570791637753,54
Frontier Developments,2017,0.27,2,0.135,2,1,191.92000000000004,0.14068361817423924,44
Frontier Developments,2018,0.73,2,0.365,2,1,147.96000000000004,0.49337658826709907,30
Frozenbyte,2012,0.04,1,0.04,1,1,425.9499999999997,0.009390773564972421,91
FuRyu,2010,0.01,1,0.01,1,1,653.7199999999998,0.0015297069081563978,158
FuRyu,2011,0.15,4,0.0375,2,3,575.0399999999997,0.026085141903171963,96
FuRyu,2012,0.13,4,0.0325,2,2,425.9499999999997,0.03052001408616037,63
FuRyu,2013,0.22,5,0.044000000000000004,3,4,403.7200000000002,0.05449321311800255,46
FuRyu,2014,0.16,3,0.05333333333333334,2,2,372.04999999999984,0.04300497244993954,50
FuRyu,2015,0.52,7,0.07428571428571429,2,3,287.9499999999999,0.18058690744921002,37
FuRyu,2016,0.13,3,0.043333333333333335,2,2,175.41000000000005,0.07411208026908384,55
FuRyu Corporation,2013,0.09,1,0.09,1,1,403.7200000000002,0.022292678093728317,57
FuRyu Corporation,2015,0.11,2,0.055,2,2,287.9499999999999,0.038201076575794427,63
FuRyu Corporation,2016,0.16999999999999998,3,0.056666666666666664,1,3,175.41000000000005,0.09691579727495579,46
FuRyu Corporation,2017,0.12,4,0.03,1,4,191.92000000000004,0.0625260525218841,62
FuRyu Corporation,2018,0.09,5,0.018,3,3,147.96000000000004,0.060827250608272494,67
Fuji,1995,0.03,1,0.03,1,1,109.02000000000002,0.027517886626307095,70
FunSoft,1996,0.12,1,0.12,1,1,219.55000000000004,0.05465725347301297,71
Funbox Media,2011,0.8600000000000001,4,0.21500000000000002,3,3,575.0399999999997,0.14955481357818595,46
Funbox Media,2012,0.04,1,0.04,1,1,425.9499999999997,0.009390773564972421,91
Funbox Media,2015,0.01,1,0.01,1,1,287.9499999999999,0.0034728251432540385,98
Funbox Media,2018,0.11,2,0.055,2,1,147.96000000000004,0.07434441741011082,63
Funcom,2010,0.03,1,0.03,1,1,653.7199999999998,0.004589120724469193,133
Funcom,2012,0.17,1,0.17,1,1,425.9499999999997,0.03991078765113279,56
Funsta,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Funsta,2007,0.14,2,0.07,1,1,650.7300000000002,0.021514299325373038,89
G.Rev,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
G.Rev,2010,0.03,1,0.03,1,1,653.7199999999998,0.004589120724469193,133
G.Rev,2012,0.01,1,0.01,1,1,425.9499999999997,0.0023476933912431053,111
GMX Media,2004,0.01,1,0.01,1,1,443.5800000000001,0.002254384778393976,97
GN Software,2006,0.01,1,0.01,1,1,556.3399999999995,0.0017974619836790468,125
GN Software,2008,0.04,2,0.02,2,1,745.2800000000001,0.00536711034778875,148
GN Software,2009,0.03,3,0.01,2,1,721.5699999999994,0.004157600787172419,156
GN Software,2010,0.02,2,0.01,1,1,653.7199999999998,0.0030594138163127955,144
GOA,2008,0.02,1,0.02,1,1,745.2800000000001,0.002683555173894375,169
GSP,2008,1.31,3,0.4366666666666667,1,2,745.2800000000001,0.17577286389008157,46
GSP,2009,1.5999999999999999,6,0.26666666666666666,3,3,721.5699999999994,0.2217387086491957,38
GSP,2010,0.46,3,0.15333333333333332,1,2,653.7199999999998,0.0703665177751943,69
GSP,2011,0.7500000000000001,6,0.125,1,3,575.0399999999997,0.13042570951585986,52
GSP,2016,0.02,2,0.01,1,1,175.41000000000005,0.011401858502935975,97
GSP,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
GT Interactive,1994,3.61,1,3.61,1,1,97.46000000000002,3.7040837266570894,6
GT Interactive,1995,1.05,2,0.525,1,1,109.02000000000002,0.9631260319207483,21
GT Interactive,1996,5.71,7,0.8157142857142857,2,3,219.55000000000004,2.600774311090867,7
GT Interactive,1997,6.600000000000002,17,0.38823529411764707,2,7,221.29000000000005,2.982511636314339,7
GT Interactive,1998,5.78,17,0.34,2,6,291.6100000000001,1.982099379307979,17
GT Interactive,1999,7.059999999999999,4,1.765,2,3,311.97999999999996,2.2629655747163278,10
Gadget Soft,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
Gaga,1996,0.02,1,0.02,1,1,219.55000000000004,0.009109542245502162,86
Gaijinworks,2017,0.18,2,0.09,2,1,191.92000000000004,0.09378907878282615,55
Gainax Network Systems,1998,0.16,2,0.08,1,2,291.6100000000001,0.054867802887418105,64
Gakken,2007,0.04,2,0.02,1,1,650.7300000000002,0.006146942664392295,128
Gakken,2012,0.01,1,0.01,1,1,425.9499999999997,0.0023476933912431053,111
Game Arts,1994,0.14,1,0.14,1,1,97.46000000000002,0.14364867638005335,37
Game Factory,2003,0.04,1,0.04,1,1,404.3099999999997,0.009893398629764297,85
Game Factory,2004,0.24,1,0.24,1,1,443.5800000000001,0.05410523468145542,61
Game Factory,2005,0.1,3,0.03333333333333333,1,3,509.8899999999998,0.019612073192257162,75
Game Factory,2006,0.25,8,0.03125,3,4,556.3399999999995,0.044936549591976176,50
Game Factory,2007,1.5900000000000003,10,0.15900000000000003,4,6,650.7300000000002,0.24434097090959378,30
Game Factory,2008,1.5300000000000005,11,0.1390909090909091,3,6,745.2800000000001,0.20529197080291975,39
Game Factory,2009,0.09,1,0.09,1,1,721.5699999999994,0.012472802361517259,125
Game Factory,2010,0.22,2,0.11,2,1,653.7199999999998,0.03365355197944075,84
Game Life,2007,0.13,1,0.13,1,1,650.7300000000002,0.01997756365927496,95
Game Life,2009,0.17,1,0.17,1,1,721.5699999999994,0.023559737793977045,102
GameMill,2010,0.18,1,0.18,1,1,653.7199999999998,0.02753472434681516,89
GameMill,2014,0.19,2,0.095,2,1,372.04999999999984,0.051068404784303204,46
GameMill,2017,0.31,5,0.062,3,2,191.92000000000004,0.16152563568153394,41
GameMill Entertainment,2010,0.18,1,0.18,1,1,653.7199999999998,0.02753472434681516,89
GameMill Entertainment,2011,0.99,5,0.198,2,3,575.0399999999997,0.17216193656093498,42
GameMill Entertainment,2012,0.21000000000000002,2,0.10500000000000001,2,1,425.9499999999997,0.04930156121610522,54
GameMill Entertainment,2016,0.19999999999999998,4,0.049999999999999996,3,2,175.41000000000005,0.11401858502935976,40
GameMill Entertainment,2017,0.18,4,0.045,3,2,191.92000000000004,0.09378907878282615,55
GameMill Entertainment,2018,0.47,6,0.07833333333333334,3,4,147.96000000000004,0.3176534198432008,37
GameTek,1998,0.1,1,0.1,1,1,291.6100000000001,0.034292376804636315,73
GameTrust,2017,0.38,5,0.076,4,2,191.92000000000004,0.19799916631929967,39
Gamebridge,2008,0.52,1,0.52,1,1,745.2800000000001,0.06977243452125374,66
Gamebridge,2009,0.21,1,0.21,1,1,721.5699999999994,0.029103205510206936,99
Gamecock,2008,0.19999999999999998,4,0.05,4,3,745.2800000000001,0.02683555173894375,99
Gameloft,2007,0.11,1,0.11,1,1,650.7300000000002,0.016904092327078814,100
Gameloft,2008,0.11,1,0.11,1,1,745.2800000000001,0.014759553456419062,116
Games Workshop,2016,0.1,2,0.05,2,1,175.41000000000005,0.05700929251467988,59
Gathering of Developers,2001,0.91,4,0.2275,3,2,356.80000000000007,0.2550448430493273,39
Gathering of Developers,2003,0.06,2,0.03,1,2,404.3099999999997,0.014840097944646444,82
Gathering of Developers,2004,0.46,4,0.115,2,2,443.5800000000001,0.10370169980612289,50
Gearbox Software,2016,0.18,2,0.09,2,1,175.41000000000005,0.10261672652642377,43
Gearbox Software,2017,2.29,5,0.458,2,2,191.92000000000004,1.1932055022926216,16
Gearbox Software,2018,1.3000000000000003,12,0.10833333333333334,3,4,147.96000000000004,0.8786158421194917,19
General Entertainment,1998,0.14,1,0.14,1,1,291.6100000000001,0.04800932752649085,67
Genki,1999,0.17,1,0.17,1,1,311.97999999999996,0.05449067247900507,67
Genki,2001,0.06,1,0.06,1,1,356.80000000000007,0.016816143497757844,83
Genki,2003,1.09,2,0.545,1,1,404.3099999999997,0.2695951126610771,36
Genki,2007,0.09000000000000001,3,0.03,3,2,650.7300000000002,0.013830620994882668,109
Genki,2012,0.05,1,0.05,1,1,425.9499999999997,0.011738466956215526,85
Genterprise,2009,0.01,1,0.01,1,1,721.5699999999994,0.001385866929057473,178
Ghostlight,2003,0.38,1,0.38,1,1,404.3099999999997,0.09398728698276082,58
Ghostlight,2004,0.13,1,0.13,1,1,443.5800000000001,0.029307002119121687,65
Ghostlight,2005,0.22000000000000003,2,0.11000000000000001,1,1,509.8899999999998,0.04314656102296576,60
Ghostlight,2006,0.21,1,0.21,1,1,556.3399999999995,0.03774670165725998,57
Ghostlight,2007,0.17,2,0.085,2,2,650.7300000000002,0.026124506323667255,82
Ghostlight,2008,0.11,2,0.05499999999999999,1,2,745.2800000000001,0.014759553456419062,116
Ghostlight,2009,0.7,2,0.35,2,1,721.5699999999994,0.09701068503402312,64
Ghostlight,2010,0.12000000000000001,2,0.06,2,1,653.7199999999998,0.018356482897876777,105
Ghostlight,2011,0.7,2,0.35,2,1,575.0399999999997,0.1217306622148025,54
Giants Software,2011,0.05,1,0.05,1,1,575.0399999999997,0.008695047301057322,120
Giga,2014,0.02,1,0.02,1,1,372.04999999999984,0.005375621556242442,75
Giza10,2012,0.02,1,0.02,1,1,425.9499999999997,0.0046953867824862106,103
Glams,1995,0.08,1,0.08,1,1,109.02000000000002,0.07338103100348559,59
Global A Entertainment,2006,0.03,1,0.03,1,1,556.3399999999995,0.005392385951037141,100
Global A Entertainment,2007,0.07,1,0.07,1,1,650.7300000000002,0.010757149662686519,115
Global A Entertainment,2008,0.05,2,0.025,1,2,745.2800000000001,0.006708887934735937,138
Global A Entertainment,2009,0.02,2,0.01,1,1,721.5699999999994,0.002771733858114946,163
Global Star,2004,5.529999999999999,21,0.2633333333333333,4,7,443.5800000000001,1.2466747824518682,17
Global Star,2005,2.0300000000000002,15,0.13533333333333333,4,5,509.8899999999998,0.3981250858028204,25
Global Star,2006,0.09000000000000001,3,0.030000000000000002,2,2,556.3399999999995,0.016177157853111426,76
Global Star Software,2005,0.04,1,0.04,1,1,509.8899999999998,0.007844829276902865,92
Global Star Software,2006,0.24,1,0.24,1,1,556.3399999999995,0.04313908760829713,53
Got Game Entertainment,2006,0.01,1,0.01,1,1,556.3399999999995,0.0017974619836790468,125
Gotham Games,2002,1.57,1,1.57,1,1,423.5200000000001,0.3707026822818284,29
Gotham Games,2003,1.54,5,0.308,4,3,404.3099999999997,0.3808958472459254,30
Gotham Games,2004,0.61,1,0.61,1,1,443.5800000000001,0.13751747148203253,47
Gotham Games,2008,0.06,1,0.06,1,1,745.2800000000001,0.008050665521683124,136
Graffiti,2008,0.04,1,0.04,1,1,745.2800000000001,0.00536711034778875,148
Graffiti,2009,0.41000000000000003,4,0.10250000000000001,2,4,721.5699999999994,0.056820544091356395,78
Graffiti,2010,0.33,8,0.04125,3,5,653.7199999999998,0.050480327969161125,74
Grand Prix Games,2007,0.06,1,0.06,1,1,650.7300000000002,0.009220413996588444,119
Graphsim Entertainment,2005,0.02,1,0.02,1,1,509.8899999999998,0.003922414638451432,101
Gremlin Interactive Ltd,1996,0.39,3,0.13,1,2,219.55000000000004,0.17763607378729215,41
Gremlin Interactive Ltd,1997,0.32,3,0.10666666666666667,1,2,221.29000000000005,0.1446066247909982,53
Gremlin Interactive Ltd,1998,0.52,4,0.13,2,3,291.6100000000001,0.17832035938410884,41
Grey Box,2017,0.29000000000000004,3,0.09666666666666666,3,1,191.92000000000004,0.1511046269278866,42
Griffin International,2010,0.09,1,0.09,1,1,653.7199999999998,0.01376736217340758,115
Groove Games,2005,0.06,1,0.06,1,1,509.8899999999998,0.011767243915354296,85
Groove Games,2006,0.04,2,0.02,1,1,556.3399999999995,0.007189847934716187,94
Gun Media,2017,0.75,2,0.375,2,1,191.92000000000004,0.39078782826177566,30
GungHo,2008,0.42,4,0.10500000000000001,1,3,745.2800000000001,0.05635465865178187,72
GungHo,2009,0.36,5,0.072,2,3,721.5699999999994,0.049891209446069035,86
GungHo,2011,0.07,1,0.07,1,1,575.0399999999997,0.012173066221480252,112
GungHo,2012,0.5,3,0.16666666666666666,2,2,425.9499999999997,0.11738466956215526,35
GungHo,2013,1.66,2,0.8300000000000001,2,1,403.7200000000002,0.4111760626176556,24
GungHo,2014,0.04,1,0.04,1,1,372.04999999999984,0.010751243112484885,66
GungHo,2016,0.2,1,0.2,1,1,175.41000000000005,0.11401858502935976,39
GungHo,2020,0.01,1,0.01,1,1,3.449999999999999,0.28985507246376824,8
GungHo Online Entertainment,2016,0.02,1,0.02,1,1,175.41000000000005,0.011401858502935975,97
Gust,1996,0.01,1,0.01,1,1,219.55000000000004,0.004554771122751081,91
Gust,1997,0.25,1,0.25,1,1,221.29000000000005,0.11297392561796735,56
Gust,2001,0.09,1,0.09,1,1,356.80000000000007,0.025224215246636768,74
Gust,2002,0.07,1,0.07,1,1,423.5200000000001,0.01652814506989044,90
Gust,2007,0.04,1,0.04,1,1,650.7300000000002,0.006146942664392295,128
Gust,2008,0.2,1,0.2,1,1,745.2800000000001,0.02683555173894375,96
Gust,2009,0.13999999999999999,2,0.07,2,1,721.5699999999994,0.019402137006804623,110
Gust,2010,0.03,1,0.03,1,1,653.7199999999998,0.004589120724469193,133
Gust,2011,0.02,1,0.02,1,1,575.0399999999997,0.0034780189204229287,135
Gust,2012,0.29000000000000004,3,0.09666666666666666,1,3,425.9499999999997,0.06808310834605007,44
Gust,2013,0.12,2,0.06,1,1,403.7200000000002,0.029723570791637753,54
"H2 Interactive Co., Ltd.",2014,0.01,1,0.01,1,1,372.04999999999984,0.002687810778121221,81
HAL Laboratory,1989,0.06,1,0.06,1,1,76.77000000000001,0.07815552950371238,11
HMH Interactive,2008,0.03,1,0.03,1,1,745.2800000000001,0.004025332760841562,161
HMH Interactive,2009,0.11,1,0.11,1,1,721.5699999999994,0.015244536219632204,115
Hackberry,2007,0.21999999999999997,4,0.055,1,1,650.7300000000002,0.03380818465415762,73
Hackberry,2008,0.08,2,0.04,1,1,745.2800000000001,0.0107342206955775,123
Hackberry,2010,0.01,1,0.01,1,1,653.7199999999998,0.0015297069081563978,158
Hamster Corporation,2002,0.28,1,0.28,1,1,423.5200000000001,0.06611258027956177,62
Hamster Corporation,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Hamster Corporation,2010,0.01,1,0.01,1,1,653.7199999999998,0.0015297069081563978,158
Happinet,2014,0.11000000000000001,2,0.05500000000000001,1,1,372.04999999999984,0.02956591855933344,55
Happinet,2015,0.03,2,0.015,1,2,287.9499999999999,0.010418475429762116,84
Happinet,2016,0.04,1,0.04,1,1,175.41000000000005,0.02280371700587195,79
Happinet,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Harmonix Music Systems,2015,0.8,2,0.4,2,1,287.9499999999999,0.2778260114603231,30
Harukaze,2017,0.01,1,0.01,1,1,191.92000000000004,0.005210504376823675,104
Hasbro Interactive,1994,2.39,1,2.39,1,1,97.46000000000002,2.452288118202339,10
Hasbro Interactive,1995,2.39,1,2.39,1,1,109.02000000000002,2.1922583012291317,13
Hasbro Interactive,1997,6.38,3,2.126666666666667,1,2,221.29000000000005,2.8830945817705267,8
Hasbro Interactive,1998,3.89,4,0.9725,2,3,291.6100000000001,1.3339734577003526,20
Hasbro Interactive,1999,3.4099999999999997,5,0.6819999999999999,2,4,311.97999999999996,1.0930187832553369,20
Hasbro Interactive,2000,2.8699999999999997,6,0.47833333333333333,1,5,239.17,1.199983275494418,20
Hasbro Interactive,2001,0.34,2,0.17,1,1,356.80000000000007,0.09529147982062779,55
Hasbro Interactive,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Havas Interactive,2000,0.13,1,0.13,1,1,239.17,0.05435464314086215,57
Headup Games,2013,0.03,1,0.03,1,1,403.7200000000002,0.007430892697909438,74
Hearty Robin,1996,0.09,1,0.09,1,1,219.55000000000004,0.04099294010475973,78
Hect,1993,0.19,1,0.19,1,1,57.01999999999999,0.33321641529287976,22
Hect,1994,0.27,1,0.27,1,1,97.46000000000002,0.27703673301867426,32
Hect,1995,0.04,1,0.04,1,1,109.02000000000002,0.03669051550174279,66
Hello Games,2016,1.6,1,1.6,1,1,175.41000000000005,0.912148680234878,18
Her Interactive,2008,0.01,1,0.01,1,1,745.2800000000001,0.0013417775869471874,185
Her Interactive,2011,0.03,1,0.03,1,1,575.0399999999997,0.005217028380634393,128
Hip Interactive,2003,0.04,1,0.04,1,1,404.3099999999997,0.009893398629764297,85
Hip Interactive,2004,0.7300000000000001,7,0.10428571428571429,2,4,443.5800000000001,0.16457008882276025,42
Hip Interactive,2005,0.18000000000000002,4,0.045,3,2,509.8899999999998,0.035301731746062895,65
Hiromi,1998,0.01,1,0.01,1,1,291.6100000000001,0.0034292376804636315,102
Home Entertainment Suppliers,2010,0.06,2,0.03,2,1,653.7199999999998,0.009178241448938387,124
Home Entertainment Suppliers,2011,0.39,2,0.195,2,1,575.0399999999997,0.06782136894824711,69
Hoplite Research,2018,0.02,1,0.02,1,1,147.96000000000004,0.01351716680183833,102
Hot-B,2005,0.03,1,0.03,1,1,509.8899999999998,0.005883621957677148,96
Hudson Entertainment,1997,0.79,1,0.79,1,1,221.29000000000005,0.3569976049527768,38
Hudson Entertainment,1998,0.06,1,0.06,1,1,291.6100000000001,0.02057542608278179,88
Hudson Entertainment,1999,0.47,1,0.47,1,1,311.97999999999996,0.15065068273607285,52
Hudson Entertainment,2001,0.12000000000000001,3,0.04,1,2,356.80000000000007,0.033632286995515695,70
Hudson Entertainment,2003,0.07,1,0.07,1,1,404.3099999999997,0.01731344760208752,81
Hudson Entertainment,2006,0.02,1,0.02,1,1,556.3399999999995,0.0035949239673580937,111
Hudson Entertainment,2007,0.06,1,0.06,1,1,650.7300000000002,0.009220413996588444,119
Hudson Entertainment,2008,0.31000000000000005,6,0.051666666666666666,3,3,745.2800000000001,0.04159510519536282,82
Hudson Entertainment,2009,0.09,1,0.09,1,1,721.5699999999994,0.012472802361517259,125
Hudson Soft,1984,1.1,1,1.1,1,1,54.25000000000001,2.0276497695852536,4
Hudson Soft,1985,1.03,1,1.03,1,1,54.760000000000005,1.880934989043097,3
Hudson Soft,1986,4.66,4,1.165,1,3,40.64,11.466535433070867,5
Hudson Soft,1988,1.05,1,1.05,1,1,53.43000000000001,1.9651880965749577,7
